web-scraper-order,web-scraper-start-url,name,rating,name-link,name-link-href,price-food,name-food
"1616628113-8659","https://www.rappi.com.mx/restaurantes/category/pizza","Brutus Pizza","4.8","Brutus Pizza  4.8  Pizza  32 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923204648","229","Pizza Chili Dog"
"1616627983-7702","https://www.rappi.com.mx/restaurantes/category/pizza","The Factory","null","The Factory  Pizza  36 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923201244","200","Costillas BBQ"
"1616628091-8474","https://www.rappi.com.mx/restaurantes/category/pizza","Piu Pizza","null","Piu Pizza  Pizza  32 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923219414","70","Pizza Manzana"
"1616628039-8042","https://www.rappi.com.mx/restaurantes/category/pizza","California Pizza Kitchen","null","California Pizza Kitchen  Pizza  36 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306716814","109","Focaccia al Horno"
"1616628102-8605","https://www.rappi.com.mx/restaurantes/category/pizza","La Piccola Italia","null","La Piccola Italia  Pizza ,  Italiana  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/990005617","150","Spaghetti All'amatriciana"
"1616628044-8113","https://www.rappi.com.mx/restaurantes/category/pizza","Abuelitas Pizza","4.5","Abuelitas Pizza  4.5  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923220313","68","Sprite 2 L"
"1616628032-8002","https://www.rappi.com.mx/restaurantes/category/pizza","Bruno","null","Bruno  Pizza ,  Italiana  35 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923204756","195","Pasta a la Guitarra"
"1616628044-8099","https://www.rappi.com.mx/restaurantes/category/pizza","Abuelitas Pizza","4.5","Abuelitas Pizza  4.5  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923220313","248","Pizza Carne Frías"
"1616628050-8203","https://www.rappi.com.mx/restaurantes/category/pizza","Diktatur","4.3","Diktatur  4.3  Pizza ,  Wings  42 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923221544","50","Coca Cola Light 355 ml"
"1616628080-8405","https://www.rappi.com.mx/restaurantes/category/pizza","Che Chelas","null","Che Chelas  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/990007313","600","Whisky"
"1616628097-8501","https://www.rappi.com.mx/restaurantes/category/pizza","Trattoria La Nonna","null","Trattoria La Nonna  Pizza ,  Italiana  30 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306701882","174","Pizza 4 Formaggi"
"1616628080-8410","https://www.rappi.com.mx/restaurantes/category/pizza","Che Chelas","null","Che Chelas  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/990007313","45","Chamo Cowboy"
"1616628091-8449","https://www.rappi.com.mx/restaurantes/category/pizza","Piu Pizza","null","Piu Pizza  Pizza  32 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923219414","65","Ensalada Arúgula"
"1616628183-9175","https://www.rappi.com.mx/restaurantes/category/pizza","Tonino's Pizza","4.8","Tonino's Pizza  4.8  Pizza  37 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923222036","20","Agua Ciel Mineral 355 ml"
"1616628057-8285","https://www.rappi.com.mx/restaurantes/category/pizza","Piacere Italiano","null","Piacere Italiano  Pizza ,  Italiana  42 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923275006","80","Puré di Patate"
"1616628119-8700","https://www.rappi.com.mx/restaurantes/category/pizza","Güero's Pizza","null","Güero's Pizza  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923229457","282","Pizza Mediana Vegetariana"
"1616628194-9232","https://www.rappi.com.mx/restaurantes/category/pizza","Pizzería Ragazzo","null","Pizzería Ragazzo  Pizza  28 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923293473","160","Pizza Carnes Frías"
"1616628039-8095","https://www.rappi.com.mx/restaurantes/category/pizza","California Pizza Kitchen","null","California Pizza Kitchen  Pizza  36 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306716814","99","Tu Perro está ladrando 473 ml"
"1616628097-8499","https://www.rappi.com.mx/restaurantes/category/pizza","Trattoria La Nonna","null","Trattoria La Nonna  Pizza ,  Italiana  30 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306701882","191","Pizza Salmone"
"1616628158-8979","https://www.rappi.com.mx/restaurantes/category/pizza","Pizzeta","4.5","Pizzeta  4.5  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923219281","37","Helado Magnum Clásico"
"1616628069-8335","https://www.rappi.com.mx/restaurantes/category/pizza","Il Pizzaiolo Qro","4.2","Il Pizzaiolo Qro  4.2  Pizza  34 min ¡92% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923257737","39","Fanta Naranja 355 ml"
"1616628027-7921","https://www.rappi.com.mx/restaurantes/category/pizza","La Vieja Varsovia","null","La Vieja Varsovia  Pizza  30 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306704330","50","Té Negro Puro"
"1616628039-8052","https://www.rappi.com.mx/restaurantes/category/pizza","California Pizza Kitchen","null","California Pizza Kitchen  Pizza  36 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306716814","229","Ensalada Winter Completa"
"1616627983-7719","https://www.rappi.com.mx/restaurantes/category/pizza","The Factory","null","The Factory  Pizza  36 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923201244","155","Hamburguesa Sencilla de Res"
"1616628152-8925","https://www.rappi.com.mx/restaurantes/category/pizza","Domino's Pizza","4","Domino's Pizza  4  Pizza  30 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923226366","99","Alitas Naturales (200 G)"
"1616628097-8504","https://www.rappi.com.mx/restaurantes/category/pizza","Trattoria La Nonna","null","Trattoria La Nonna  Pizza ,  Italiana  30 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306701882","174","Pizza Arrachera"
"1616628107-8631","https://www.rappi.com.mx/restaurantes/category/pizza","Tonino´s Pizza","null","Tonino´s Pizza  Pizza ,  Mexicana  34 min ● $31  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306701992","220","Ranchera"
"1616628152-8916","https://www.rappi.com.mx/restaurantes/category/pizza","Domino's Pizza","4","Domino's Pizza  4  Pizza  30 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923226366","239","Pizza Extra grande 1 Ingrediente"
"1616628183-9107","https://www.rappi.com.mx/restaurantes/category/pizza","Tonino's Pizza","4.8","Tonino's Pizza  4.8  Pizza  37 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923222036","80","Quesadillas"
"1616628147-8851","https://www.rappi.com.mx/restaurantes/category/pizza","Santa Fortuna","null","Santa Fortuna  Pizza ,  Desayunos  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923213865","269","Atún Sellado"
"1616628069-8314","https://www.rappi.com.mx/restaurantes/category/pizza","Il Pizzaiolo Qro","4.2","Il Pizzaiolo Qro  4.2  Pizza  34 min ¡92% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923257737","189","Bomba"
"1616628016-7907","https://www.rappi.com.mx/restaurantes/category/pizza","Pizza Pazza Cimatario","null","Pizza Pazza Cimatario  Pizza  29 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923327080","149","Esotica"
"1616628080-8414","https://www.rappi.com.mx/restaurantes/category/pizza","Che Chelas","null","Che Chelas  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/990007313","50","Che Blue"
"1616628085-8441","https://www.rappi.com.mx/restaurantes/category/pizza","La Patrona QRO","4.5","La Patrona QRO  4.5  Pizza  28 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923269233","35","Ciel Mineralizada 355 ml"
"1616628147-8882","https://www.rappi.com.mx/restaurantes/category/pizza","Santa Fortuna","null","Santa Fortuna  Pizza ,  Desayunos  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923213865","54","Té Matcha Ceremonial  473ml"
"1616628027-7926","https://www.rappi.com.mx/restaurantes/category/pizza","La Vieja Varsovia","null","La Vieja Varsovia  Pizza  30 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306704330","56","Té Blanco Yinzhen"
"1616628119-8690","https://www.rappi.com.mx/restaurantes/category/pizza","Güero's Pizza","null","Güero's Pizza  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923229457","189","Pizza Chica Italiana"
"1616628069-8316","https://www.rappi.com.mx/restaurantes/category/pizza","Il Pizzaiolo Qro","4.2","Il Pizzaiolo Qro  4.2  Pizza  34 min ¡92% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923257737","155","Hawaiana"
"1616628147-8853","https://www.rappi.com.mx/restaurantes/category/pizza","Santa Fortuna","null","Santa Fortuna  Pizza ,  Desayunos  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923213865","214","Pollo Toscano"
"1616628069-8343","https://www.rappi.com.mx/restaurantes/category/pizza","Il Pizzaiolo Qro","4.2","Il Pizzaiolo Qro  4.2  Pizza  34 min ¡92% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923257737","115","Lasagna a la Bolognesa"
"1616627994-7794","https://www.rappi.com.mx/restaurantes/category/pizza","Little Rome Pizza","null","Little Rome Pizza   Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923233463","120","Pizza Grande Queso Mozzarella"
"1616628085-8444","https://www.rappi.com.mx/restaurantes/category/pizza","La Patrona QRO","4.5","La Patrona QRO  4.5  Pizza  28 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923269233","35","Boing Guayaba 355 ml"
"1616628158-8962","https://www.rappi.com.mx/restaurantes/category/pizza","Pizzeta","4.5","Pizzeta  4.5  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923219281","69","Spaghetti a la Pizzeta"
"1616628119-8701","https://www.rappi.com.mx/restaurantes/category/pizza","Güero's Pizza","null","Güero's Pizza  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923229457","282","Pizza Mediana Italiana"
"1616627983-7738","https://www.rappi.com.mx/restaurantes/category/pizza","The Factory","null","The Factory  Pizza  36 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923201244","65","Minerva Colonial"
"1616628183-9183","https://www.rappi.com.mx/restaurantes/category/pizza","Tonino's Pizza","4.8","Tonino's Pizza  4.8  Pizza  37 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923222036","20","Orden de Medio Aguacate"
"1616628050-8191","https://www.rappi.com.mx/restaurantes/category/pizza","Diktatur","4.3","Diktatur  4.3  Pizza ,  Wings  42 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923221544","38","Gyro  Hippie Misterioso"
"1616628136-8760","https://www.rappi.com.mx/restaurantes/category/pizza","San Teo","null","San Teo  Pizza ,  Italiana  43 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923223375","185","Pizza de Hongos"
"1616628147-8892","https://www.rappi.com.mx/restaurantes/category/pizza","Santa Fortuna","null","Santa Fortuna  Pizza ,  Desayunos  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923213865","68","Café Latte"
"1616628130-8735","https://www.rappi.com.mx/restaurantes/category/pizza","Cheese Up","4.3","Cheese Up  4.3  Pizza  41 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/990004925","155","Pizza Pastor"
"1616628032-8020","https://www.rappi.com.mx/restaurantes/category/pizza","Bruno","null","Bruno  Pizza ,  Italiana  35 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923204756","490","Vacío"
"1616628027-7918","https://www.rappi.com.mx/restaurantes/category/pizza","La Vieja Varsovia","null","La Vieja Varsovia  Pizza  30 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306704330","35","Americano Cortado"
"1616627989-7774","https://www.rappi.com.mx/restaurantes/category/pizza","College Bar","null","College Bar  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923222524","129","Nachos de Pollo"
"1616628027-7959","https://www.rappi.com.mx/restaurantes/category/pizza","La Vieja Varsovia","null","La Vieja Varsovia  Pizza  30 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306704330","110","Champiñones Salteados"
"1616628050-8209","https://www.rappi.com.mx/restaurantes/category/pizza","Diktatur","4.3","Diktatur  4.3  Pizza ,  Wings  42 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923221544","50","Peñafiel Quinada 355 ml"
"1616628107-8624","https://www.rappi.com.mx/restaurantes/category/pizza","Tonino´s Pizza","null","Tonino´s Pizza  Pizza ,  Mexicana  34 min ● $31  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306701992","36","Empanada de Elote con Queso"
"1616628091-8463","https://www.rappi.com.mx/restaurantes/category/pizza","Piu Pizza","null","Piu Pizza  Pizza  32 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923219414","125","Piiza Mexicana"
"1616628158-8967","https://www.rappi.com.mx/restaurantes/category/pizza","Pizzeta","4.5","Pizzeta  4.5  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923219281","19","7up 355 ml"
"1616628183-9146","https://www.rappi.com.mx/restaurantes/category/pizza","Tonino's Pizza","4.8","Tonino's Pizza  4.8  Pizza  37 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923222036","207","Pizza Combinada"
"1616628171-9063","https://www.rappi.com.mx/restaurantes/category/pizza","Pizza Hut","4.5","Pizza Hut   4.5  Pizza  32 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/990007604","59","Bastones de Pan Rellenos"
"1616628194-9228","https://www.rappi.com.mx/restaurantes/category/pizza","Pizzería Ragazzo","null","Pizzería Ragazzo  Pizza  28 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923293473","160","Pizza Italiana"
"1616628080-8355","https://www.rappi.com.mx/restaurantes/category/pizza","Che Chelas","null","Che Chelas  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/990007313","45","Plato de Verduras"
"1616628152-8919","https://www.rappi.com.mx/restaurantes/category/pizza","Domino's Pizza","4","Domino's Pizza  4  Pizza  30 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923226366","289","Especialidad Extra grande 2-4 Ingredientes"
"1616628039-8085","https://www.rappi.com.mx/restaurantes/category/pizza","California Pizza Kitchen","null","California Pizza Kitchen  Pizza  36 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306716814","49","Coca-Cola Light 355 ml"
"1616628177-9084","https://www.rappi.com.mx/restaurantes/category/pizza","Trapani Pizza","4.8","Trapani Pizza  4.8  Pizza  48 min ● $36  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306704701","150","Pizza Pepperoni Especial"
"1616628194-9229","https://www.rappi.com.mx/restaurantes/category/pizza","Pizzería Ragazzo","null","Pizzería Ragazzo  Pizza  28 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923293473","160","Pizza Ragazzo"
"1616628050-8242","https://www.rappi.com.mx/restaurantes/category/pizza","Diktatur","4.3","Diktatur  4.3  Pizza ,  Wings  42 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923221544","50","Pulque Hierbabuena 330 ml"
"1616628091-8465","https://www.rappi.com.mx/restaurantes/category/pizza","Piu Pizza","null","Piu Pizza  Pizza  32 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923219414","155","Pizza Piu Quesos"
"1616628199-9245","https://www.rappi.com.mx/restaurantes/category/pizza","Little Caesars","4.8","Little Caesars  4.8  Pizza  40 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306716078","89","Hazlo Combo"
"1616628080-8360","https://www.rappi.com.mx/restaurantes/category/pizza","Che Chelas","null","Che Chelas  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/990007313","160","Pizza Mexicana"
"1616628136-8770","https://www.rappi.com.mx/restaurantes/category/pizza","San Teo","null","San Teo  Pizza ,  Italiana  43 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923223375","115","Emparedado de Vegetales"
"1616628164-9021","https://www.rappi.com.mx/restaurantes/category/pizza","Crécola","4.8","Crécola  4.8  Pizza  43 min ● $23 ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306701238","152","Pasta a los Tres Quesos"
"1616627999-7830","https://www.rappi.com.mx/restaurantes/category/pizza","Pizza Tec","null","Pizza Tec  Pizza  54 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/990006472","173","Gamberi"
"1616628039-8054","https://www.rappi.com.mx/restaurantes/category/pizza","California Pizza Kitchen","null","California Pizza Kitchen  Pizza  36 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306716814","249","Fettuccine en Crema de Ajo Camarón"
"1616627983-7700","https://www.rappi.com.mx/restaurantes/category/pizza","The Factory","null","The Factory  Pizza  36 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923201244","110","Ensalada Bbq"
"1616627983-7742","https://www.rappi.com.mx/restaurantes/category/pizza","The Factory","null","The Factory  Pizza  36 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923201244","60","Jabali Bock 330ml"
"1616628107-8628","https://www.rappi.com.mx/restaurantes/category/pizza","Tonino´s Pizza","null","Tonino´s Pizza  Pizza ,  Mexicana  34 min ● $31  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306701992","115","Baguette Tonino's"
"1616627983-7710","https://www.rappi.com.mx/restaurantes/category/pizza","The Factory","null","The Factory  Pizza  36 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923201244","190","Pizza de Boneless"
"1616628199-9239","https://www.rappi.com.mx/restaurantes/category/pizza","Little Caesars","4.8","Little Caesars  4.8  Pizza  40 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306716078","259","Paquete Pizza con Alitas"
"1616628188-9210","https://www.rappi.com.mx/restaurantes/category/pizza","Il Diavolo","4.7","Il Diavolo  4.7  Pizza ,  Italiana  32 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/990007755","222","Pizza Braccio Di Ferro"
"1616628032-8004","https://www.rappi.com.mx/restaurantes/category/pizza","Bruno","null","Bruno  Pizza ,  Italiana  35 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923204756",null,"Linguine con langosta"
"1616628107-8651","https://www.rappi.com.mx/restaurantes/category/pizza","Tonino´s Pizza","null","Tonino´s Pizza  Pizza ,  Mexicana  34 min ● $31  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306701992","78","Pastel Doble Chocolate"
"1616627983-7730","https://www.rappi.com.mx/restaurantes/category/pizza","The Factory","null","The Factory  Pizza  36 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923201244","35","Naranjada"
"1616628010-7901","https://www.rappi.com.mx/restaurantes/category/pizza","La Gabella","null","La Gabella  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306715407","60","Helado"
"1616628091-8467","https://www.rappi.com.mx/restaurantes/category/pizza","Piu Pizza","null","Piu Pizza  Pizza  32 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923219414","145","Pizza con Tres Carnes"
"1616628091-8482","https://www.rappi.com.mx/restaurantes/category/pizza","Piu Pizza","null","Piu Pizza  Pizza  32 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923219414","20","Coca Cola Original de 600 ml"
"1616628183-9105","https://www.rappi.com.mx/restaurantes/category/pizza","Tonino's Pizza","4.8","Tonino's Pizza  4.8  Pizza  37 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923222036","103","Champiqueso"
"1616627978-7693","https://www.rappi.com.mx/restaurantes/category/pizza","Slicers Pizza","null","Slicers Pizza  Pizza  30 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923254801","48","Espagueti a la Boloñesa"
"1616628158-8948","https://www.rappi.com.mx/restaurantes/category/pizza","Pizzeta","4.5","Pizzeta  4.5  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923219281","105","Pizza Típica"
"1616628158-8975","https://www.rappi.com.mx/restaurantes/category/pizza","Pizzeta","4.5","Pizzeta  4.5  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923219281","39","Helado Magnum Almendras"
"1616628080-8400","https://www.rappi.com.mx/restaurantes/category/pizza","Che Chelas","null","Che Chelas  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/990007313","150","Six Pack Cerveza Tecate Light"
"1616628085-8436","https://www.rappi.com.mx/restaurantes/category/pizza","La Patrona QRO","4.5","La Patrona QRO  4.5  Pizza  28 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923269233","149","Pizza Diablo"
"1616628147-8802","https://www.rappi.com.mx/restaurantes/category/pizza","Santa Fortuna","null","Santa Fortuna  Pizza ,  Desayunos  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923213865","105","Omelette al Gusto"
"1616628113-8661","https://www.rappi.com.mx/restaurantes/category/pizza","Brutus Pizza","4.8","Brutus Pizza  4.8  Pizza  32 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923204648","209","Pizza Chilorio orilla rellena de queso"
"1616628147-8899","https://www.rappi.com.mx/restaurantes/category/pizza","Santa Fortuna","null","Santa Fortuna  Pizza ,  Desayunos  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923213865","45","Jamaica, Guayaba y Canela"
"1616628136-8746","https://www.rappi.com.mx/restaurantes/category/pizza","San Teo","null","San Teo  Pizza ,  Italiana  43 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923223375","105","Carpaccio de Betabel"
"1616628050-8189","https://www.rappi.com.mx/restaurantes/category/pizza","Diktatur","4.3","Diktatur  4.3  Pizza ,  Wings  42 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923221544","50","Gyro Vangelis"
"1616628069-8310","https://www.rappi.com.mx/restaurantes/category/pizza","Il Pizzaiolo Qro","4.2","Il Pizzaiolo Qro  4.2  Pizza  34 min ¡92% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923257737","138","Ananas"
"1616628080-8383","https://www.rappi.com.mx/restaurantes/category/pizza","Che Chelas","null","Che Chelas  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/990007313","190","Costillas"
